6.73621966, 31.52784579, 1.05375349, 2.83467244, 
5.41501732, 35.27570194, 0.88886944, 3.31541664, 
6.26700298, 27.94231621, 1.01149955, 3.09125992, 
7.28984391, 23.06243621, 0.70184597, 3.53804770, 
7.91306399, 27.12840945, 1.25319267, 3.18233112, 
5.04971036, 38.08973065, 1.44957182, 2.54425459, 
7.09893126, 41.80938678, 0.84786905, 2.77521895, 
4.44309681, 42.67919783, 1.29088816, 3.72065800, 
5.74265524, 20.01216054, 1.41305849, 3.85000230, 
4.04985065, 33.20730170, 1.13778691, 3.67540991, 
