4.74216717, 21.03035836, 7.45973911, 1.12666289, 
3.00526354, 39.12855419, 2.67314939, 6.07706716, 
9.99386082, 6.77240435, 5.54859022, 3.19638882, 
6.64305971, 18.60677789, 7.79032011, 2.37660937, 
6.97894623, 42.46452568, 4.93579220, 7.25711361, 
4.08644371, 19.22341871, 8.67806628, 1.32089582, 
3.37017844, 29.06957007, 7.49523034, 5.47971579, 
5.18742741, 35.59492823, 2.03044471, 2.18936689, 
3.82527291, 11.80151814, 8.86560240, 9.08357227, 
7.85962579, 33.03711696, 8.31423895, 8.46971201, 
9.70699189, 28.01135340, 2.11657702, 3.42772124, 
6.27134445, 37.32367456, 2.52203836, 4.58350072, 
8.73532533, 22.35156228, 6.44916778, 6.97738924, 
4.60741737, 9.03567137, 6.38775994, 7.67725922, 
9.43222207, 16.43978779, 5.76378423, 1.45787013, 
7.70065203, 10.47490645, 3.75408292, 6.02570839, 
7.45975268, 19.50538646, 4.97264506, 3.61483563, 
5.46544687, 38.38880088, 5.65449888, 5.75850771, 
6.74668170, 41.57625163, 4.28503252, 3.92450296, 
4.80465169, 4.79232179, 3.49645139, 4.64278657, 
8.89996952, 3.11065397, 2.79899973, 2.94128893, 
8.78458227, 12.26814986, 4.58079677, 5.40433132, 
3.31985576, 27.70381468, 2.96148756, 6.37654583, 
3.91046394, 29.50314525, 1.92966054, 4.21124420, 
9.92130610, 49.37867218, 5.19757713, 1.69717367, 
9.72669048, 37.95839535, 1.12506539, 4.84238701, 
3.73545197, 41.16378267, 8.17077687, 5.10930781, 
5.64316493, 28.71232784, 2.58813130, 4.88281925, 
7.66750636, 35.08694581, 1.71025212, 5.23622330, 
4.01413780, 21.59305788, 6.21303170, 2.47476161, 
6.16877700, 46.34964636, 6.25735792, 6.75604888, 
6.61832872, 6.54145531, 9.17769804, 3.78208685, 
8.31539245, 40.42931053, 2.80242582, 1.88219350, 
8.00792004, 46.75477303, 5.29082623, 7.03620909, 
6.89425310, 17.31067081, 7.30871595, 6.55223748, 
4.48999958, 40.01669942, 2.25484751, 5.92466685, 
9.80087867, 15.35886198, 8.51598129, 1.99494800, 
3.16863561, 20.71177767, 4.83192677, 7.44807090, 
6.12004699, 12.57212662, 8.60107054, 6.84653223, 
7.09880970, 15.79238118, 6.65278988, 5.81251529, 
6.01694086, 30.95088426, 2.33004897, 4.39759103, 
8.85053254, 11.37417960, 5.10068332, 3.84469428, 
8.53912451, 43.41340652, 9.40767386, 5.18715960, 
9.34401063, 34.62718179, 1.81667184, 8.10200123, 
5.72037605, 18.32406869, 9.64622234, 8.94012902, 
5.04941601, 5.94138328, 3.56728022, 7.36132827, 
7.21239264, 43.63992267, 6.74093814, 8.24785230, 
3.11240585, 26.85408333, 9.33298641, 2.13129016, 
7.38103121, 7.39313553, 6.83650765, 1.59954346, 
9.53784332, 13.55429948, 9.87864781, 3.11016546, 
8.65922900, 26.21056936, 6.04019127, 8.60040158, 
7.76755545, 24.84555139, 1.43807938, 6.89696730, 
7.17257613, 25.81573556, 1.51717712, 8.54598071, 
7.27005480, 45.40364100, 6.57108925, 9.64327605, 
7.94146579, 46.02673977, 8.42247186, 7.79233028, 
3.69666377, 25.51699445, 8.78731351, 8.79104907, 
9.19424941, 16.84202901, 7.69808307, 9.24574461, 
5.32289749, 27.21701946, 4.76039855, 2.76821544, 
8.16730471, 47.39675472, 3.36470819, 2.29457053, 
3.48414693, 48.98961550, 9.94918297, 8.85667793, 
5.87336451, 23.56558059, 5.41986022, 6.45101590, 
6.82809640, 3.55584386, 4.03980703, 9.37626676, 
6.29702998, 30.54902379, 3.86205481, 1.78957875, 
5.83909981, 32.32408867, 8.28102498, 4.10053353, 
9.09202218, 36.59801140, 3.91159029, 9.98022076, 
4.45889367, 17.96451342, 6.88303018, 8.00104507, 
4.38696610, 8.49191405, 1.79792757, 2.81852257, 
7.04824978, 22.02548085, 4.44162191, 9.82538332, 
8.39055565, 37.13237864, 9.19971333, 4.74283964, 
9.00286640, 20.08545870, 8.05458925, 7.50973815, 
7.54305574, 42.67806660, 2.37907443, 4.31032447, 
4.32345670, 10.64560483, 2.98879827, 9.17436165, 
5.77230384, 40.74723172, 7.17670328, 5.63311141, 
3.54756621, 30.03342019, 7.87329881, 3.47695324, 
9.24556005, 36.13098186, 5.97799391, 3.01510567, 
5.58070526, 9.19242676, 7.57793799, 9.76730304, 
9.02783943, 23.78840239, 8.98693239, 2.66925361, 
4.86615032, 48.35225394, 3.64320196, 1.01777464, 
3.59003673, 14.34634386, 1.06907104, 8.19823787, 
3.21389447, 39.57765212, 9.01475723, 9.31343796, 
3.86125248, 47.66848012, 1.20376287, 5.02151576, 
4.21151821, 31.81552819, 4.40423067, 6.61412029, 
8.32690411, 33.08148603, 7.04478034, 9.52090738, 
5.10077544, 44.91053267, 9.77182516, 5.51385762, 
5.98866755, 14.22970531, 4.08422151, 7.59791390, 
5.41072185, 31.37113133, 7.99286558, 2.58657642, 
6.39272147, 44.19625416, 3.11975822, 8.65992846, 
4.90792091, 34.25089653, 3.21332308, 8.32768266, 
6.48045119, 7.83803176, 1.62791120, 3.32706643, 
8.52265711, 5.52783658, 5.33616570, 6.30546007, 
9.46634955, 5.15372963, 9.49660505, 4.45417767, 
4.17604326, 13.21240350, 3.26418949, 1.42229127, 
4.65752807, 9.72906091, 6.94937629, 3.97667658, 
8.21797027, 49.96237641, 9.62735381, 6.19672268, 
5.02389953, 44.42567226, 1.29266634, 7.84913481, 
7.55040209, 14.99120651, 4.67072578, 1.22292194, 
5.28201619, 24.26991257, 4.22559046, 1.98732456, 
8.05297787, 22.99787033, 7.26384394, 9.61816740, 
6.56839098, 4.22035454, 5.84139999, 3.54253074, 
9.64615125, 33.89825793, 5.93829382, 7.13930806, 
